Fuel Type Code,Station Name,Street Address,Intersection Directions,city,State,Groups With Access Code,Access Days Time,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,Open_Date
ELEC,COUNTY,751 S Bascom Ave,"EMPLOYEE PS2 #1; Enter parking garage from Ginger
EMPLOYEE PS2 #2; Enter garage from Ginger off Morepark
EMPLOYEE PS2 #3; -
EMPLOYEE PS2 #5
EMPLOYEE PS2 #6; -
EMPLOYEE PS2 #7; -
EMPLOYEE PS2 #8
RSC LOT 1; -
RSC LOT 2; -",San Jose,CA,Public,24 hours daily,,18,,
ELEC,DGS MAIN,1515 Clay St,"LOT 06 STATION2; -Monthly Parkers only
LOT 06 STATION3; Ground level garage parking: Monthly parkers only
LOT 06 STATION4; Ground level garage parking: Monthly parkers only",Oakland,CA,Public,24 hours daily,,6,,
ELEC,ROW DTLA,787 Alameda St,"1ST FLR 01; Stations are on the ground floor of the parking structure.
1ST FLR 02; Stations are on the Ground Floor of the parking structure.
3RD FLR 03; Stations are on the 3rd Floor of the parking structure.
3RD FLR 04; Stations are on Level 3 of the parking structure.",Los Angeles,CA,Public,24 hours daily,,8,,
ELEC,CNTYOFRIVERSIDE,3444 10th St,"RIVCA SUPERVS1; RIV CAC-Supervisor's Parking Lot
RIVCA SUPERVS2; In Gated Lot",Riverside,CA,Public,24 hours daily,,4,,
ELEC,CALTRANS - D3,703  B Street,"CHARGER EV-1
CHARGER EV-4
GATEWAY EV-3; -",Marysville,CA,Public,24 hours daily,,6,,
ELEC,CALTRANS - D3,700-798 Chestnut St,CHARGER EV-2,Marysville,CA,Public,24 hours daily,,2,,
ELEC,CPEX,3851 Rosecrans st.,HEALTH SERVICES; -,San Diego,CA,Public,24 hours daily,,2,,
ELEC,SPORTS CENTER,30 Terrace Rd,"SPORTS CENTER E; South East side of parking garage
SPORTS CENTER N; Near front entrance in parking garage 
SPORTS CENTER W; South wall",Ladera Ranch,CA,Public,24 hours daily,,6,,
ELEC,SDUHSD,155 Stevens Ave,EARL WARREN 2; School visitor lot,Solana Beach,CA,Public,24 hours daily,,2,,
ELEC,LAGUNA BEACH,533 Glenneyre St,GLENNEYRE PS 01; The dual port station is on the lower level of the Glenneyre parking structure.,Laguna Beach,CA,Public,24 hours daily,,2,,
ELEC,HAMPTON TURLOCK,1821 Lander Ave,EV 1,Turlock,CA,Public,24 hours daily,,2,,
ELEC,SDUHSD,157 Stevens Ave,EARL WARREN 1,Solana Beach,CA,Public,24 hours daily,,2,,
ELEC,DGS MAIN,455 Golden Gate Ave,GOLDEN GATE GW; Available For Tenants Only Private Station,San Francisco,CA,Public,24 hours daily,,2,,
ELEC,ESSEX,1000 Kiely Blvd,1000 KIELY; -,Santa Clara,CA,Public,24 hours daily,,2,,
ELEC,LOMA LINDA UNIV,125 Club Center Dr,LLUH 125; -,San Bernardino,CA,Public,24 hours daily,,2,,
ELEC,IRVINE  CO  OFC,22055-22083 Irvine Center Dr,"350 SPECTRUM 01; Parking Rates Apply: Stations are on the ground floor fof the parking garage serving the 300 Spectrum Center building.
350 SPECTRUM 03; Parking Rates Apply: Stations are on the ground floor of the parking garage.
350 SPECTRUM 04; Parking Rates Apply: Stations are on the ground floor of the parking garage serving 300 Spectrum Center.",Irvine,CA,Public,24 hours daily,,5,,
ELEC,ENCINO MED PLZ,5400 Balboa Blvd,"STATION 1; Parking garage 1st level
STATION 2; Near front entrance",Los Angeles,CA,Public,24 hours daily,,4,,
ELEC,CALTRANS - D3,902 Yuba Street,GATEWAY EV-1,Marysville,CA,Public,24 hours daily,,1,,
ELEC,1410 GARAGE EV,1400 Fashion Island Blvd,"#1; Parking Garage Ground Level
#2; Parking Garage Ground Level",San Mateo,CA,Public,24 hours daily,,4,,
ELEC,USC CAMPUS,1630 San Pablo St,"SPS L1 CENTR #1; -
SPS L1 CENTR #2; -
SPS L1 CENTR #3; -
SPS L1 CENTR #4; -
SPS L1 CENTR #5; -
SPS L1 NORTH #1; -
SPS L2 CENTR #1; -
SPS L2 CENTR #2; -
SPS L2 CENTR #3; -
SPS L2 CENTR #4; -
SPS L2 CENTR #5; -
SPS L2 SOUTH #1; -
SPS L2 SOUTH #2; -
SPS L2 SOUTH #3; -
SPS L2 SOUTH #5; -
SPS L2 SOUTH 4; -",Los Angeles,CA,Public,24 hours daily,,32,,
ELEC,IRVINE  CO  OFC,2550 Great America Way,"SCG 2550 GAW 01; Stations are on the North side of the 2550 building.
SCG 2550 GAW 02; Stations are on the North side of the 2550 building.
SCG 2550 GAW 03; Stations are on the North side of the 2550 building.
SCG 2550 GAW 04; Stations are on the North side of the 2550 building",Santa Clara,CA,Public,24 hours daily,,8,,
ELEC,SOLTRANS,801 Curtola Pkwy,"CURTOLA E1; East side of parking lot, along Curtola Pkwy
CURTOLA E2; East side of parking lot, along Curtola Pkwy
CURTOLA E3
CURTOLA E4
CURTOLA E5
CURTOLA W1; East side of parking lot along Curtola Pkwy
CURTOLA W2; -
CURTOLA W3; East side of parking lot, along Curtola Pkwy
CURTOLA W4; East side of parking lot, along Curtola Pkwy
CURTOLA W5; -
CURTOLA W6; East side of parking lot, along Curtola Pkwy",Vallejo,CA,Public,24 hours daily,,20,,
ELEC,BAYSHORE TECH,1200 Bridge Pkwy,"1200 ISLAND DR1; -
1200 ISLAND DR2",Redwood City,CA,Public,24 hours daily,,4,,
ELEC,BAYSHORE TECH,3000 Bridge Pkwy,"3000 BRDG PKY 2
3000 BRDG PKY; -",Redwood City,CA,Public,24 hours daily,,4,,
ELEC,BLUE_GREEN_PRKG,750 N San Vicente Blvd,"RED 1; Parking garage level P3
RED 2; Parking garage level P3",West Hollywood,CA,Public,24 hours daily,,4,,
ELEC,COUNTY,2220 Moorpark Ave,"EMPLOYEE PS1 #3; Level G 3rd and 4th spaces
EMPLOYEE PS1 #4; Level G 1st 2 spaces",San Jose,CA,Private,24 hours daily,,4,,
ELEC,COUNTY,751 S. Bascom Avenue Visitor Parking Garage,"EMPLOYEE PS1 #1; G LEVEL 7TH AND 8TH SPCS
EMPLOYEE PS1 #2; Level G 5th and 6th spaces",San Jose,CA,Private,24 hours daily,,4,,
ELEC,PARK STRUCTURE,351 E. Chapman Ave,"FULLERTON 15; -
FULLERTON 17; -
FULLERTON 18; -
FULLERTON 19; Parking 75
FULLERTON 1; -
FULLERTON 22; -
FULLERTON 23; -
FULLERTON 24; -
FULLERTON 3; -
FULLERTON 4; -
FULLERTON 5; -
FULLERTON 6; -
FULLERTON 8; -
PARKSTRUCTURE1; By Lemon st. and Fullerton Dr.
PARKSTRUCTURE2; By Lemon St. and Fullerton College Rd.
PARKSTRUCTURE3; By Lemon St. and Fullerton College Dr.",Fullerton,CA,Public,24 hours daily,,35,,
ELEC,BAYSHORE TECH,3200 Bridge Pkwy,3200 BRIDGE PKY,Redwood City,CA,Public,24 hours daily,,2,,
ELEC,EV 1-,20103 Lake Chabot Rd,"DOCTORS PARKING; Located in the doctors parking area
PUBLIC HANDICAP; Located near the hospital's entrance
PUBLIC NON HAN; Located near the hospital's entrance
STAFF NORTH LOT; Located in the staff north lot",Castro Valley,CA,Public,24 hours daily,,6,,
ELEC,PUBLIC CHARGERS,1901-1941 O'Farrell St,CITY HALL; -,San Mateo,CA,Public,24 hours daily,,2,,
ELEC,CHARGINGSTATION,6400 Katella Ave,MMNA; EMPLOYEES ONLY DURING BUSINESS HOURS,Cypress,CA,Public,24 hours daily,,2,,
ELEC,BAYSHORE TECH,2200 Bridge Pkwy,2200 BRIDGE PKY,Redwood City,CA,Public,24 hours daily,,2,,
ELEC,ADOBE SAN JOSE,151 Almaden Blvd,AT5 #1; Adobe Employee Use Only!,San Jose,CA,Public,24 hours daily,,2,,
ELEC,EV CHARGER,727 El Camino Real,HOTEL LUCENT,Menlo Park,CA,Public,24 hours daily,,2,,
ELEC,COUNTY,79 N 17th St,"DOWNTOWN VHC 1; -
DOWNTOWN VHC 2; Downtown San Jose Health Clinic Parking Lot
DOWNTOWN VHC 3; Downtown San Jose Health Clinic Parking Lot
DOWNTOWN VHC 4; Downtown San Jose Health Clinic Parking Lot
DOWNTOWN VHC 5; Downtown San Jose Health Clinic Parking Lot
DOWNTOWN VHC 6; Downtown San Jose Health Clinic Parking Lot
DOWNTOWN VHC 7; Downtown San Jose Health Clinic Parking Lot
DOWNTOWN VHC 8; Downtown San Jose Health Clinic Parking Lot",San Jose,CA,Public,24 hours daily,,16,,
ELEC,TASMAN,2525 Tasman Dr,"TASMAN 10; The station is located on the lower level of the parking garage
TASMAN 11; The station is located on the lower level of the parking garage
TASMAN 12; The station is located on the lower level of the parking garage
TASMAN 13; The station is located on the lower level of the parking garage
TASMAN 14; The station is located on the second level of the parking garage
TASMAN 15; The station is located on the second level of the parking garage
TASMAN 16; The station is located on the second level of the parking garage
TASMAN 17; The station is located on the second level of the parking garage
TASMAN 18; The station is located on the second level of the parking garage
TASMAN 19; The station is located on the second level of the parking garage
TASMAN 1; The station is located on the lower level of the parking garage
TASMAN 20; The station is located on the second level of the parking garage
TASMAN 21; The station is located on the first level of the parking garage
TASMAN 22; The station is located on the first level of the parking garage
TASMAN 23; The station is located on the first level of the parking garage
TASMAN 24; The station is located on the first level of the parking garage
TASMAN 2; The station is located on the lower level of the parking garage
TASMAN 3; The station is located on the lower level of the parking garage
TASMAN 4; The station is located on the lower level of the parking garage
TASMAN 5; The station is located on the lower level of the parking garage
TASMAN 6; The station is located on the lower level of the parking garage
TASMAN 7; The station is located on the lower level of the parking garage
TASMAN 8; The station is located on the lower level of the parking garage
TASMAN 9; The station is located on the lower level of the parking garage",Santa Clara,CA,Public,24 hours daily,,48,,
ELEC,LOMA LINDA UNIV,221-251 S G St,"SB 1
SB 2
SB 4
SB 5
SB 6
SB 7",San Bernardino,CA,Public,24 hours daily,,11,,
ELEC,SDIA,2701 N Harbor Dr,"OLD -TERMINAL 1; -
TERMINAL 1; Located near Terminal 1 Sky Bridge, parking rates apply",San Diego,CA,Public,24 hours daily,,4,,
ELEC,WINDPLAY,4944 Windplay Dr,"WINDPLAY # 1; rear of building
WINDPLAY # 2; rear of building
WINDPLAY # 3; rear of building",El Dorado Hills,CA,Public,24 hours daily,,6,,
ELEC,IRVINE  CO  OFC,250 Spectrum,"250 SPECTRUM 01; Stations are on Level 2.
250 SPECTRUM 02; Parking Rates Apply: Stations are on Level 2.
250 SPECTRUM 03; Parking Rates Apply: Stations are on Level 2 of the parking garage.
250 SPECTRUM 04; Parking Rates Apply: Stations are on Level 2 of the parking garage.
250 SPECTRUM 05; Parking Rates Apply: Stations are on Level 2 of the parking garage.
250 SPECTRUM 06; -",Irvine,CA,Public,24 hours daily,,12,,
ELEC,ESSEX,1305 S Main St,"AGORA STATION 1; -
AGORA STATION 2; -",Walnut Creek,CA,Public,24 hours daily,,4,,
ELEC,JOHN MUIR HLTH,5003 Commercial Circle,"JMH 5003 CC #1; John Muir Health 5003 Commercial Circle Concord surface parking lot.
JMH 5003 CC #2; John Muir Health 5003 Commercial Circle Concord surface parking lot.",Concord,CA,Public,24 hours daily,,4,,
ELEC,SCLH,965 Orchard Creek Ln,LINCOLN HILLS,Lincoln,CA,Public,24 hours daily,,2,,
ELEC,LOMA LINDA UNIV,250 S G St,SB 3,San Bernardino,CA,Public,24 hours daily,,2,,
ELEC,TEAM VOLKSWAGEN,25115 Mission Blvd,DC FAST,Hayward,CA,Public,24 hours daily,,,1,
ELEC,MONOGRAM RES,1401 Mission St,"OLUME 1; Located on level B1 of the garage. Enter from 10th st. 
OLUME 2; Located on level B1 of the garage. Enter from 10th st.",San Francisco,CA,Public,24 hours daily,,4,,
ELEC,DIRITO BROTHERS,2020 N Main St,DC FAST 1; -,Walnut Creek,CA,Public,24 hours daily,,,1,
ELEC,CPEX,590 3rd Ave,"SOUTH BAY CTS 1; parking space next to third ave
SOUTH BAY CTS; Located at Assessor's Center",Chula Vista,CA,Public,24 hours daily,,4,,
ELEC,SHS MISSION VAL,2401 Camino Del Rio N,"STATION 1; Located near the hotel's entrance
STATION 2; Located near the hotel's entrance",San Diego,CA,Public,24 hours daily,,4,,
ELEC,LEVC GROUP LLC,2501 E Lakeshore Dr,STATION 1; Next to Elsinore care dental,Lake Elsinore,CA,Public,24 hours daily,,2,,
ELEC,UC SANTABARBARA,Lot 60 - East Side - Opposite the Entrance to the Lot Turn West from Storke Rd on Sierra Madre Ct,"60 PARKING-EAST; Vehicles parked in EV Charging Spaces must be actively charging & display a valid UCSB Faculty, Staff or â€œHâ€ type parking permit.â€œFSH Visitorâ€ or Night & Weekend permits prohibited",Goleta,CA,Public,24 hours daily,,2,,
ELEC,ONTARIO 76,1850 E Holt Blvd,"CHARGER 1; Located in front of the gas station
CHARGER 2; Located in front of the gas station",Ontario,CA,Public,24 hours daily,,2,2,
ELEC,CCSF - SFO,San Francisco International Airport International Parking Garage G,"SFO INT LOT G-1; International Parking Garage G Level 1
SFO INT LOT G-2; International Parking Garage G Level 3
SFO INT LOT G-3; International Parking Garage G Level 3
SFO INT LOT G-5; International Parking Garage G Level 1
SFO INT LOT G-6; International Parking Garage G Level 7
SFO INT LOT G-7; International Parking Garage G Level 7
SFO INT LOT G-8; International Parking Garage G Level 7",San Francisco,CA,Public,24 hours daily,,14,,
ELEC,ROBLE,375 Santa Teresa St,"ROBLE LL1-DIS; Parking garage 
ROBLE LL2-10; -
ROBLE LL2-11; -
ROBLE LL2-12; -",Stanford,CA,Public,24 hours daily,,8,,
ELEC,DUBLIN KIA,4300 D John Monego Ct,"#1; North side of Kia Building
#2; North side of Kia building",Dublin,CA,Public,24 hours daily,,4,,
ELEC,WESTFIELD,6439-6463 Owensmouth Ave,"STATION 10; Top deck 4th floor, Southeast corner 
STATION 11; 4th floor, Southeast corner near Nordstrom
STATION 12; Mezzanie level
STATION 3; Ground Exit
STATION 4; Ground Exit 
STATION 5; Ground Exit
STATION 6; Ground Exit
STATION 7; Top deck 4th floor, Southeast corner 
STATION 8; Top deck 4th floor, Southeast corner 
STATION 9; Top deck 4th floor, Southeast corner",Los Angeles,CA,Public,24 hours daily,,20,,
ELEC,ROBLE,671-725 Panama St,ROBLE LL1-5; -,Stanford,CA,Public,24 hours daily,,2,,
ELEC,ELAN MENLO PARK,3645 Haven Ave,"H35; Residents only
L62; -
M65; -",Menlo Park,CA,Public,24 hours daily,,3,,
ELEC,EV CHARGING,Pso De Arboles,EVC AUTO TECH; Auto Tech Building at North East Corner,San Jose,CA,Public,24 hours daily,,1,,
ELEC,CCSF - SFO,San Francisco International Airport Domestic Garage,SFO LOT C-2; Domestic Parking Garage Level 1 Section C,South San Francisco,CA,Public,24 hours daily,,2,,
ELEC,CCSF - SFO,San Francisco International Airport International Parking Garage G,SFO INT LOT G12; International Parking Garage G Level 7,Millbrae,CA,Public,24 hours daily,,2,,
ELEC,ESSEX,6399 Christie Ave,"AVENUE 64 1
AVENUE 64 2; -",Emeryville,CA,Public,24 hours daily,,4,,
ELEC,SOUTHLAND,1378-1398 S Sanderson Ave,STATION 2; near rear of building,Anaheim,CA,Public,24 hours daily,,2,,
ELEC,SOUTHLAND,1382 S Sanderson Ave,STATION 1; near end of building,Anaheim,CA,Public,24 hours daily,,2,,
ELEC,CALTRANS - D3,9001-9119 Elkmont Way,ELK GROVE,Elk Grove,CA,Public,24 hours daily,,1,,
ELEC,TORRANCE,2300-2376 Jefferson St,"WILSON PARK DC; ChargePoint BMW &amp; VW Express Corridor Location - On the Wilson Park parking lot near the Sports Center
WILSON PARK L2; On Wilson Park parking lot near the Sports Center",Torrance,CA,Public,24 hours daily,,2,2,
ELEC,COC EV CHARGING,324-374 S Vicentia Ave,CITY HALL 1; -,Corona,CA,Public,24 hours daily,,,2,
ELEC,TOWNOFDANVILLE,400 Front St,DC EXPRESS 01; ChargePoint BMW & VW Express Corridor Location,Danville,CA,Public,24 hours daily,,,2,
ELEC,HQ STATION 5,9807 Bell Ranch Dr,"SFS DO #1
SFS DO #2
SFS LEVEL 3; -",Santa Fe Springs,CA,Public,24 hours daily,,3,2,
ELEC,UC SANTABARBARA,UCSB - 10 Parking Structure Mesa Rd,"10 PARKING 1; ChargePoint accepts payment for power only. A Valid parking permit also required. Permit dispenser by closest elevator. Please move vehicle when charge completes to avoid citation
10 PARKING 2; ChargePoint accepts payment for power only. A Valid parking permit also required. Permit dispenser by closest elevator. Please move vehicle when charge completes to avoid citation 
10 PARKING 3; ChargePoint accepts payment for power only. A Valid parking permit also required. Permit dispenser by closest elevator. Please move vehicle when charge completes to avoid citation 
10 PARKING 4; ChargePoint accepts payment for power only. A Valid parking permit also required. Permit dispenser by closest elevator. Please move vehicle when charge completes to avoid citation",Santa Barbara,CA,Public,24 hours daily,,8,,
ELEC,EVSP WALGREENS,4051 Douglas Blvd,STORE 6036,Granite Bay,CA,Public,24 hours daily,,2,,
ELEC,ESSEX,822 E Evelyn Ave,BRISTOL COMMONS,Sunnyvale,CA,Public,24 hours daily,,2,,
ELEC,FACEBOOK,164 Jefferson Dr,"MPK 28 11
MPK 28 12
MPK 28 13
MPK 28 14
MPK 28GW 3; -
MPK 28GW 4",Menlo Park,CA,Public,24 hours daily,,12,,
ELEC,MAIN VALET 1,6131-6145 Telegraph Rd,MAIN VALET 1; The station can be accessed via Valet Parking for a $5.00 flat fee,Commerce,CA,Public,24 hours daily,,2,,
ELEC,CALTRANS - D3,3165 Fitzgerald Rd,RANCHO CORDOVA,Rancho Cordova,CA,Public,24 hours daily,,1,,
ELEC,IRVINE  CO  OFC,2121 Avenue of the Stars,"FOX PLAZA PS 01; Parking Rates Apply:Stations are on P5, on the left as you enter.
FOX PLAZA PS 02; Parking Rates Apply: Stations are on P5, on the left as you enter.
FOX PLAZA PS 03; Stations are on P5,on the left as you enter.
FOX PLAZA PS 04; Stations are on P5, on the left as you enter.
FOX PLAZA PS 05; Parking Rates Apply: Stations are on P5, on the left as you enter the garage.
FOX PLAZA PS 06; Parking Rates Apply: Stations are on P5, on the left as you enter the garage.",Los Angeles,CA,Public,24 hours daily,,12,,
ELEC,DC CORRIDOR,555 McMurray Rd,"SYV MARRIOTT 1; ChargePoint BMW &amp; VW Express Corridor Location - The station is located behind the hotel on the west side of the building
SYV MARRIOTT 2; ChargePoint BMW &amp; VW Express Corridor Location - The station is located behind the hotel on the west side of the building",Buellton,CA,Public,24 hours daily,,,4,
ELEC,TORRANCE,3855 W 242nd St,"WALTERIA DC; ChargePoint BMW &amp; VW Express Corridor Location - Walteria Park on the left parking side from the library
WALTERIA L2; The station is located near the library",Torrance,CA,Public,24 hours daily,,2,2,
ELEC,TORRANCE,17537 Yukon Ave,"MCMASTERPARK DC; ChargePoint BMW &amp; VW Express Corridor Location
MCMASTERPARK L2; -",Torrance,CA,Public,24 hours daily,,2,2,
ELEC,TORRANCE,1334 Post Ave,"POST DC; ChargePoint BMW &amp; VW Express Corridor Location - On the public parking lot across of the Bank of America  parking lot.
POST L2; On the public parking lot across the Bank of America parking lot",Torrance,CA,Public,24 hours daily,,2,2,
ELEC,MAIN STREET,19500 Stevens Creek Blvd,"MSC 10; Located on the ground level of the garage
MSC 11; Located on the ground level of the garage
MSC 1; Located on the ground level of the garage
MSC 2; Located on the ground level of the garage
MSC 3; Located on the ground level of the garage
MSC 4; Located on the ground level of the garage
MSC 5; Located on the ground level of the garage
MSC 6; Located on the ground level of the garage
MSC 7; Located on the ground level of the garage
MSC 8; Located on the ground level of the garage
MSC 9; Located on the ground level of the garage",Cupertino,CA,Public,24 hours daily,,20,,
ELEC,PUR,225 W 3rd St,SOFI AT 3RD; near lobby entrance,Long Beach,CA,Public,24 hours daily,,2,,
ELEC,EL PUEBLO,896 W Napa St,EL PUEBLO INN; Station is at back of lot.,Sonoma,CA,Public,24 hours daily,,2,,
ELEC,SANTA MONICA VW,2440 Santa Monica Blvd,"DC FAST; For VWSM customers, see service manager for discounted rate.",Santa Monica,CA,Public,24 hours daily,,,1,
ELEC,ESSEX,5200 Wilshire Blvd,"WILSHIRELABREA1; Sycamore 
WILSHIRELABREA2; Sycamore 
WILSHIRELABREA3; Sycamore",Los Angeles,CA,Public,24 hours daily,,5,,
ELEC,IRVINE  CO  OFC,15370 Barranca Pkwy,"LBP 15370BARR 1; Stations are near the building entrance to 15370 Barranca Pkwy.
LBP 15370BARR 2; Stations are near the building entrance to 15370 Barranca Pkwy.",Irvine,CA,Public,24 hours daily,,3,,
ELEC,LBA REALTY,3002 Dow Ave.,DOW BUSINESS,Tustin,CA,Public,24 hours daily,,2,,
ELEC,SG MENLO PARK,350 Sharon Park Dr,01SGLEASING2G; Located in leasing center parking lot,Menlo Park,CA,Public,24 hours daily,,2,,
ELEC,SONOMA VLY INN,561 1st St W,BEST WESTERN; In back of parking lot,Sonoma,CA,Public,24 hours daily,,2,,
ELEC,CSU FULLERTON,3 Banting,IRVINE 01; Station is on the North side of the building.,Irvine,CA,Public,24 hours daily,,2,,
ELEC,UC SANTABARBARA,Parking Lot 60- Near the Entrance Turn West from Storke Rd on Sierra Madre Ct,"60 PARKING-WEST; Vehicles parked in EV Charging Spaces must be actively charging & display a valid UCSB Faculty, Staff or â€œHâ€ type parking permit.â€œFSH Visitorâ€ or Night & Weekend permits prohibited",Goleta,CA,Public,24 hours daily,,2,,
ELEC,CUPERTINO,10800 Torre Ave,"STATION 01; -
STATION 02",Cupertino,CA,Public,24 hours daily,,4,,
ELEC,CUPERTINO,10185  Stelling Rd,QUINLAN 1; -,Cupertino,CA,Public,24 hours daily,,2,,
ELEC,EVSP WALGREENS,164 W Jackson St,STORE 4659,Hayward,CA,Public,24 hours daily,,1,,
ELEC,EVSP WALGREENS,3999 Foothills Blvd,"STORE 5501 #1
STORE 5501 #2",Roseville,CA,Public,24 hours daily,,2,,
ELEC,IRVINE  CO  OFC,46 Discovery,"DBC 46DISCVRY 1; Stations are at 46 Discovery near rear entrance.
DBC 46DISCVRY 2; Stations are at 46 Discovery near the rear building entrance.",Irvine,CA,Public,24 hours daily,,3,,
ELEC,EVSP WALGREENS,210 American Canyon Rd,STORE 11365,Amer Cyn,CA,Public,24 hours daily,,1,,
ELEC,EVSP WALGREENS,1420 Meadowview Rd,"STORE 13597
STORE 13597 (2)",Sacramento,CA,Public,24 hours daily,,2,,
